date,VIX_cboe,SMB_fama,HML_fama,MKT_fama,MOM_fama,STR_fama,RVAR_fama,BAB_aqr,QMJ_aqr,Term_Spread_fred,Credit_Spread_fred,Treasury_10yr_fred,Tbill_3mo_fred,Oil_Price_fred,Dollar_Index_fred,TED_Spread_fred,Skew_cboe,CF_Leverage_fred,TS_MOM_aqr,MOM_CM_aqr,MOM_EQ_aqr,MOM_FI_aqr,MOM_FX_aqr,HMLD_aqr,ECU_epu,MACVOL_fred,Bullish_Aver_aaii,Neutral_Aver_aaii,Bearish_Aver_aaii,Spread_Aver_aaii,BB_Ratio_Aver_aaii,MAVB_8week_aaii,MACVOL_annualized_fred
1996-01,11.109999656677246,-0.37,-0.21,0.59,-1.19,1.74,0.37,4.4,-1.76,0.4,1.78,5.6,5.2,-1.4330672004153722,1.6925341584057565,0.66,113.75,0.2040073372459056,-2.7,-8.3,-3.8,1.2,-2.5,0.6,160.1152817236201,5.10117,0.4433333333333333,0.29,0.2666666666666666,0.1766666666666666,1.6625,0.4912499999999999,3.98453819430126
1996-02,12.1899995803833,0.15,-0.63,0.43,-0.5,1.07,3.4,0.82,0.89,0.6,1.83,5.63,5.03,1.769446088029314,0.2976460831167538,0.42,107.110001,0.1874250363969306,-2.28,5.0,1.3,-2.2,0.1,-2.45,137.02615357447635,4.33097,0.51,0.266,0.224,0.286,2.276785714285714,0.3855781780640668,3.0422834858092003
1996-03,12.649999618530272,-0.47,0.55,0.25,-0.2,0.78,0.51,2.59,-0.73,1.01,1.82,5.99,4.98,3.65628405166496,0.0097627073987194,0.45,114.260002,0.1785208850357401,2.5,1.9,2.0,0.4,2.3,1.83,104.23379047212008,6.27944,0.43,0.3125,0.2575,0.1724999999999999,1.6699029126213591,0.4696875,3.7846788074311237
1996-04,16.719999313354492,-0.66,-0.24,1.04,0.44,0.46,10.41,0.08,0.66,1.11,1.79,6.31,5.2,15.860640933595182,0.8448033947382916,0.43,113.959999,0.1958506717207968,4.12,7.1,-3.6,1.9,1.7,-3.06,64.28236151897501,3.04278,0.36,0.4075,0.2324999999999999,0.1275,1.5483870967741935,0.4234374999999999,3.9445777529713446
1996-05,17.899999618530273,0.52,-0.03,0.22,-0.02,0.0,4.72,3.72,0.6,1.57,1.61,6.68,5.11,-9.238195906210356,0.5666868818809512,0.52,111.709999,0.2178280063239178,0.24,-0.3,-0.2,-0.6,1.6,-2.4,96.09391471656608,3.45178,0.486,0.346,0.168,0.3179999999999999,2.892857142857143,0.41075,3.8866088192431034
1996-06,16.06999969482422,0.12,0.02,-0.25,0.18,-0.23,-7.24,3.41,1.72,1.64,1.48,6.87,5.23,-8.955903069514115,0.4191121641101247,0.45,108.300003,0.231970813649279,1.78,3.9,2.2,0.0,0.8,2.68,106.23064906857242,2.99389,0.4499999999999999,0.3225,0.2275,0.2224999999999999,1.9780219780219777,0.4615625,3.8758928127687993
1996-07,16.860000610351562,-0.31,-0.04,0.75,-0.02,1.3,-13.01,-0.15,2.13,1.47,1.5,6.74,5.27,10.477664274667475,-0.3583500882883172,0.48,116.610001,0.2291247378717295,-4.51,-1.7,-0.4,-1.2,-3.2,4.04,91.74765677638652,5.12293,0.3275,0.39,0.2825,0.0449999999999999,1.1592920353982303,0.4306249999999999,3.898312605072064
1996-08,13.779999732971191,-0.67,-0.42,1.57,0.45,0.83,5.61,1.09,-0.32,1.4,1.54,6.65,5.25,-2.9260828435463515,-0.4667307982058721,0.52,114.32,0.213954528466231,4.26,0.0,0.2,0.6,2.0,-1.2,67.79188754114986,3.31723,0.31,0.412,0.278,0.032,1.1151079136690647,0.337,3.624378135192813
1996-09,18.76000022888184,-0.4,0.0,0.15,0.32,0.14,7.12,1.31,2.01,1.6,1.48,6.92,5.32,15.168814708444156,0.9622919876150382,0.49,114.800003,0.195969518841178,8.57,12.1,-0.5,2.1,2.6,-4.27,115.55938266311992,2.38367,0.2925,0.4024999999999999,0.305,-0.0124999999999999,0.9590163934426228,0.3012499999999999,3.7994588618560483
1996-10,18.46999931335449,-0.52,0.66,0.02,0.0,0.66,-4.5,3.27,1.01,1.55,1.52,6.65,5.1,-1.3736203281066728,0.4993962265021245,0.66,112.540001,0.1824897533453119,2.21,-2.5,1.3,0.6,1.8,3.12,100.37670446465803,2.83017,0.392,0.3299999999999999,0.278,0.1139999999999999,1.410071942446043,0.33225,3.974409911396809
1996-11,17.049999237060547,-0.26,0.22,-0.18,-0.35,0.19,4.75,0.88,1.61,1.21,1.56,6.38,5.17,0.3725810477432034,-0.8610509572779534,0.47,112.110001,0.1613302745837614,7.61,3.8,1.7,1.1,2.4,0.92,68.92706139489317,4.08494,0.395,0.34,0.265,0.13,1.490566037735849,0.3728125,3.9724762374608376
1996-12,17.889999389648438,0.14,-0.16,0.06,-0.36,-0.03,-1.22,2.5,-0.38,1.0,1.65,6.08,5.08,5.59324434962738,1.761367977274464,0.55,113.019997,0.1481523182225474,3.03,5.5,3.0,0.1,1.0,1.25,62.33848645350658,4.45328,0.3775,0.2875,0.335,0.0424999999999999,1.126865671641791,0.3915625,3.9959668255095444
1997-01,17.93000030517578,0.13,-0.09,-0.75,-1.34,1.41,4.9,3.94,1.04,1.35,1.52,6.54,5.19,-0.5389423088689282,1.781842587220872,0.51,110.489998,0.1498740376901749,3.91,-5.0,1.5,-1.0,2.1,-2.53,109.44888203070848,4.87872,0.418,0.356,0.2259999999999999,0.1919999999999999,1.8495575221238936,0.40075,3.931692548240644
1997-02,21.13999938964844,0.09,0.42,-0.02,0.33,-0.02,-6.29,5.87,0.54,1.35,1.51,6.47,5.12,-10.079643605042932,3.0885584194091376,0.58,109.260002,0.1302126581565873,-1.61,-12.2,2.0,0.6,2.7,4.15,72.53028429870639,3.07306,0.4975,0.31,0.1925,0.3049999999999999,2.5844155844155843,0.4293749999999999,3.992782321925643
1997-03,19.57999992370605,-0.45,0.19,0.39,0.5,0.02,-7.51,2.98,0.95,1.34,1.51,6.58,5.24,-5.175844433407351,0.9529601935842846,0.45,106.980003,0.1138399035461791,2.05,3.6,2.9,0.4,0.3,3.28,70.00081866145663,4.2648,0.35,0.3875,0.2625,0.0874999999999999,1.3333333333333333,0.4493749999999999,3.035911291965221
1997-04,20.88999938964844,-0.86,0.48,0.17,0.83,0.8,-0.43,-1.46,3.61,1.58,1.41,6.9,5.32,-11.925637433484082,0.8845775087281682,0.63,111.93,0.1212459556794067,2.95,2.8,-1.7,-0.7,2.8,-2.13,46.09984851483379,3.88453,0.285,0.395,0.32,-0.0349999999999999,0.8906250000000001,0.364375,2.965675240787213
1997-05,20.84000015258789,1.01,-0.29,-0.1,-0.81,0.87,14.23,-1.72,-0.03,1.45,1.52,6.69,5.24,12.510577556460722,-1.744275166699305,0.71,104.889999,0.1354732070113546,0.88,10.1,0.2,-1.1,-4.8,-2.73,65.17895024302422,3.56389,0.356,0.398,0.246,0.1099999999999999,1.447154471544715,0.3065,2.9563783111389585
1997-06,19.8700008392334,0.88,-0.2,-0.05,-0.09,-0.22,2.92,5.75,1.02,1.59,1.5,6.66,5.07,-13.08456251777429,-0.5505779877143735,1.03,105.809998,0.139873678021258,3.41,-4.4,4.4,0.9,0.8,-0.77,94.898652135591,3.10215,0.53,0.2975,0.1725,0.3574999999999999,3.0724637681159424,0.4053124999999999,2.928519713319361
1997-07,20.850000381469727,-0.96,0.53,0.55,0.14,0.81,9.16,0.92,0.26,1.27,1.51,6.45,5.18,9.013574552382565,1.097992478876808,0.77,111.879997,0.1450873135390326,7.46,0.9,1.8,0.9,2.0,-0.8,60.28723316302019,3.91959,0.498,0.288,0.214,0.284,2.3271028037383177,0.4965,2.531951853245765
1997-08,21.0,0.6,0.14,-0.57,-0.29,-0.04,1.8,2.18,-1.0,0.92,1.49,6.2,5.28,-4.968358723410383,2.2419606326109065,0.55,109.239998,0.1514878564827194,-5.51,-1.6,-2.2,-0.1,-2.3,0.94,53.71867190843968,3.09782,0.4875,0.2975,0.215,0.2724999999999999,2.2674418604651163,0.5003124999999999,2.572249615859827
1997-09,22.290000915527344,-1.35,-0.63,2.44,0.81,0.69,6.31,8.24,-1.85,1.1,1.46,6.31,5.21,6.199949486940337,-0.3524329360382716,0.65,112.510002,0.1424460926663507,3.96,-2.9,3.7,1.1,-2.4,-1.01,37.56302880238494,2.87581,0.395,0.4,0.205,0.1899999999999999,1.9268292682926829,0.4615625,2.350000554785259
1997-10,24.530000686645508,-0.51,0.22,0.62,0.08,0.25,-7.27,4.63,0.77,0.94,1.55,6.04,5.1,0.638478849983537,-0.5366535200303835,0.8,120.82,0.131313557798013,-0.38,1.7,2.4,0.6,-1.7,1.71,76.44709271717427,7.6239,0.41,0.408,0.182,0.2279999999999999,2.2527472527472527,0.4145,4.441657898834838
1997-11,22.31999969482422,-0.8,-0.42,2.31,0.75,0.88,-2.97,1.65,3.09,0.65,1.56,5.91,5.26,8.816397176221646,0.7727439481505449,0.64,120.580002,0.1319719082938088,1.7,3.2,6.2,0.3,2.5,-0.15,107.67608311622465,6.80609,0.4075,0.3825,0.21,0.1975,1.9404761904761905,0.4084374999999999,5.218270303441734
1997-12,32.09000015258789,-1.16,-0.01,1.79,0.5,-0.43,-1.62,6.7,-0.15,0.59,1.49,5.86,5.27,-15.00673244545585,2.3950016988821154,0.81,119.620003,0.1373481767131577,4.97,1.3,3.7,-0.3,1.8,1.88,68.06632693911556,5.71228,0.42,0.364,0.216,0.2039999999999999,1.9444444444444444,0.422,5.408268993088274
1998-01,26.01000022888184,-0.11,-0.47,0.22,-1.26,2.21,0.18,-1.36,1.43,0.35,1.54,5.67,5.32,0.2745537709784251,1.2493056836555771,0.63,123.599998,0.1475580826206415,2.98,3.6,7.8,-1.5,-2.4,-0.6,126.0515257934464,8.58599,0.3725,0.415,0.2125,0.16,1.752941176470588,0.4040625,6.845700419569941
1998-02,23.420000076293945,-1.2,-0.89,1.93,-0.26,0.03,8.72,0.07,-0.19,0.31,1.68,5.57,5.26,-10.136482955197724,-1.0326696535986724,0.53,118.360001,0.1523025847684905,2.75,3.9,-0.3,-0.5,0.8,-0.91,91.9894468789864,3.03271,0.425,0.3925,0.1825,0.2425,2.328767123287671,0.37875,6.856331276869714
1998-03,21.36000061035156,0.16,0.56,-0.16,-0.02,0.57,4.23,3.67,-0.64,0.46,1.65,5.72,5.26,-14.94992008022935,0.3519287174656105,0.5,119.0,0.1382473490055154,4.86,-2.0,8.6,1.3,2.2,0.49,55.78792393336545,2.83979,0.455,0.3575,0.1875,0.2675,2.4266666666666667,0.4259374999999999,7.10007326915012
1998-04,19.190000534057617,0.21,-0.6,0.6,-0.07,0.01,2.87,3.16,-0.38,0.5,1.7,5.62,5.12,12.08826984788125,0.6011613297286944,0.72,119.400002,0.1316544613801591,0.27,-1.2,0.2,-0.1,-0.9,0.23,58.268904638684425,4.94172,0.448,0.3379999999999999,0.214,0.2339999999999999,2.093457943925234,0.4554999999999999,7.064578590180481
1998-05,23.3700008392334,-0.45,0.28,0.6,-0.11,-0.16,-7.36,1.76,1.34,0.65,1.66,5.67,5.02,-2.0256987096165524,0.4648324647224422,0.8,118.269997,0.1466370174376873,4.82,1.2,5.6,1.6,2.2,2.67,69.39663978194233,4.90829,0.37,0.385,0.245,0.1249999999999999,1.510204081632653,0.4253125,6.961042195071345
1998-06,19.34000015258789,-1.11,1.13,-0.33,0.28,-1.59,1.62,-1.19,1.52,0.45,1.64,5.53,5.08,-17.335677959021478,1.8358214857529864,0.84,123.220001,0.1686112244850088,2.99,7.3,0.9,0.2,2.0,-4.74,88.7024754648921,6.40201,0.2725,0.4375,0.29,-0.0175,0.939655172413793,0.3512499999999999,6.871207693028011
1998-07,22.82999992370605,-0.7,-0.17,1.12,0.16,0.72,-6.25,-0.29,1.61,0.35,1.67,5.44,5.09,14.735819533059155,0.880104987294783,0.76,121.209999,0.1887167169421261,4.43,2.9,5.3,-0.1,2.3,-2.23,72.98502307506948,5.55898,0.37,0.422,0.208,0.1619999999999999,1.7788461538461535,0.31575,6.768623814628391
1998-08,18.0,-0.8,0.9,-0.87,-0.04,-0.52,-24.48,-0.86,7.33,0.33,1.7,5.46,5.13,-14.43063258446562,1.6888894152994105,0.71,118.839996,0.2553539845842774,6.31,1.2,-0.9,-1.5,2.4,4.38,87.65941186291776,10.73223,0.2625,0.39,0.3475,-0.085,0.7553956834532374,0.333125,8.312819833582346
1998-09,25.979999542236328,-0.95,-2.02,3.56,0.88,3.17,11.65,-3.72,-0.24,0.13,2.09,5.05,4.92,23.478635730525177,-3.907937980824294,0.8,117.57,0.3153952370452729,0.76,-11.3,-12.0,0.1,-0.4,-1.29,201.7661196452277,15.07697,0.3,0.3525,0.3475,-0.0475,0.8633093525179855,0.2943749999999999,11.798134416691786
1998-10,36.47999954223633,-0.19,1.43,-3.29,0.85,0.73,7.36,-8.71,0.02,0.1,2.62,4.33,4.23,-13.068981192608952,-3.393434343434343,1.18,129.979996,0.3359354597585214,-1.15,6.0,-4.4,-0.2,-6.6,-0.91,123.71322237533178,13.94343,0.314,0.366,0.32,-0.0059999999999999,0.98125,0.29125,13.776027578230694
1998-11,43.47999954223633,0.73,-0.64,1.4,-1.74,-0.07,8.97,-3.62,0.51,0.23,2.61,4.77,4.54,14.481594390824505,0.8804847318865994,0.96,121.519997,0.3382107566026612,3.23,12.6,5.2,-0.2,-0.9,-3.44,124.40636917389594,10.12951,0.44,0.3874999999999999,0.1725,0.2674999999999999,2.550724637681159,0.3525,14.024063877926851
1998-12,27.26000022888184,-0.78,-0.1,0.86,0.91,-0.22,8.43,-2.88,0.79,0.18,2.51,4.67,4.49,-21.22519245537702,-0.655040390702577,0.9,124.459999,0.3667700323858403,3.86,-1.2,5.6,1.4,4.3,-7.08,111.55042332490046,6.46247,0.418,0.3299999999999999,0.252,0.1659999999999999,1.6587301587301586,0.4282499999999999,13.930427763066
1999-01,24.96999931335449,0.13,0.41,-0.19,-1.49,2.2,11.63,-3.76,-2.69,0.2,2.61,4.69,4.49,23.562920243710227,-0.6819988607270067,0.68,119.230003,0.4010386612810155,-0.29,-2.9,-0.3,-0.5,-5.2,-3.65,113.29519289420983,8.13725,0.48,0.31,0.21,0.2699999999999999,2.2857142857142856,0.4334375,13.90712795835679
1999-02,26.170000076293945,-0.02,-0.16,-0.39,-0.16,-0.12,-8.17,0.94,-0.68,0.22,2.53,4.75,4.53,-13.563938613399618,1.5214781153588095,0.55,114.879997,0.4020691909169525,-2.59,5.4,0.7,-1.7,-0.7,0.66,50.63119740778331,4.95571,0.425,0.3775,0.1975,0.2274999999999999,2.151898734177215,0.4521875,13.326887261578987
1999-03,27.670000076293945,0.25,0.1,-0.01,-0.14,0.41,11.47,-7.32,-2.4,0.69,2.21,5.4,4.71,5.37107075071559,1.9881980810241064,0.45,114.019997,0.3691375921260655,-3.84,-25.2,-5.1,-0.8,-1.1,0.09,80.85681069981588,3.60949,0.3974999999999999,0.3775,0.2249999999999999,0.1725,1.7666666666666666,0.4290625,13.030737212205747
1999-04,28.3700008392334,-0.36,0.38,0.54,0.96,0.43,9.02,-0.22,-4.04,0.83,2.32,5.27,4.44,28.17885101502924,0.5412572996181364,0.68,116.25,0.3403062189883295,-0.81,2.4,-2.9,0.0,-4.0,8.35,78.28871008156533,4.2383,0.392,0.3359999999999999,0.272,0.1199999999999999,1.4411764705882353,0.3939999999999999,13.222802730828285
1999-05,22.059999465942383,-0.96,0.33,1.1,-1.32,-0.26,-2.17,4.02,1.78,0.76,2.2,5.38,4.62,2.4356530798179232,0.084964424931111,0.5,117.980003,0.3361043477716946,0.38,2.7,-0.7,-0.1,-0.5,3.49,52.35837672739223,3.1347,0.445,0.3399999999999999,0.215,0.2299999999999999,2.069767441860465,0.4178125,13.760701182782999
1999-06,24.14999961853028,0.61,0.69,-0.8,-0.34,-0.02,9.22,-0.73,1.3,1.01,2.12,5.78,4.77,-6.991111728642085,0.8837066275476646,0.51,120.120003,0.3538954489371783,-2.33,5.3,4.6,-1.3,0.7,-4.77,94.93399161474024,4.25031,0.33,0.375,0.295,0.0349999999999999,1.11864406779661,0.4006249999999999,14.144711513534597
1999-07,26.6200008392334,-0.82,-0.34,0.55,0.02,1.57,-4.85,0.03,2.26,1.17,2.13,5.85,4.68,19.82408068579149,0.5295769580555776,0.75,119.279999,0.374585794328803,0.49,1.7,0.2,-0.3,-1.8,-0.57,112.14928197264692,4.32367,0.458,0.3259999999999999,0.216,0.2419999999999999,2.1203703703703702,0.383,14.383387865094422
1999-08,19.690000534057617,-0.27,0.37,-0.27,-0.2,-0.38,-0.28,-2.68,2.85,1.07,2.19,5.92,4.85,-0.9203242249557596,-2.02503407365876,0.71,117.639999,0.4105636324684077,-0.19,2.9,-0.9,0.4,1.6,-1.6,80.83042333460517,5.03654,0.315,0.43,0.255,0.0599999999999999,1.2352941176470589,0.4018749999999998,14.075304120204489
1999-09,25.59000015258789,-0.16,-0.1,0.76,0.25,0.68,1.8,-4.98,1.05,1.02,2.23,5.99,4.97,17.4969202042476,-1.1053849720812692,0.69,115.849998,0.4436469177155706,0.38,4.8,1.2,0.8,1.1,-5.3,84.96651623964235,3.82643,0.376,0.394,0.23,0.1459999999999999,1.6347826086956518,0.3682499999999999,11.179944461291148
1999-10,22.93000030517578,-0.31,-0.15,-0.16,-0.21,0.78,10.3,-2.43,-0.6,1.02,2.26,6.0,4.88,-9.240611239744334,-0.96712136213698,1.34,124.080002,0.4464538990456262,1.88,-1.4,3.3,-1.0,0.8,-4.65,88.0301130855432,5.4005,0.38,0.38,0.24,0.1399999999999999,1.5833333333333337,0.3703124999999999,7.070256538588587
1999-11,24.93000030517578,1.13,-0.1,-0.38,0.07,0.04,14.95,-11.98,-0.32,0.9,2.27,6.06,5.16,15.253437646374014,1.1521737553860767,1.18,118.959999,0.4227611000864769,5.95,7.0,4.3,0.3,4.2,-9.24,83.40569732528473,3.80468,0.48,0.3025,0.2175,0.2624999999999999,2.206896551724138,0.4012499999999999,4.820494818956977
1999-12,22.09000015258789,-0.29,-0.3,0.49,1.16,-0.71,21.43,-11.3,-1.36,0.94,1.97,6.21,5.27,7.856162618304596,0.5182620808324989,1.0,119.169998,0.4416984504524791,6.68,7.9,-0.3,1.9,0.9,-9.28,53.8858722274213,2.53795,0.58,0.268,0.152,0.4279999999999999,3.81578947368421,0.50825,4.909615575918361
2000-01,22.229999542236328,-0.06,-1.41,-0.71,-0.08,0.69,-4.49,-0.2,-2.73,1.1,1.69,6.58,5.48,4.42211472067493,0.0452414917464727,0.77,114.139999,0.4832542843605008,0.35,3.8,3.6,0.9,0.3,-0.89,62.78143401496437,4.5079,0.61275,0.212025,0.1752,0.43755,3.497431506849315,0.593675,2.8254880269497793
2000-02,24.209999084472656,-0.07,-0.09,1.29,1.27,0.64,26.05,-13.42,-6.67,0.91,1.65,6.62,5.71,3.0849196227803466,2.569450951474983,0.55,111.419998,0.4954408055332717,1.9,9.6,6.9,-1.9,-0.6,-17.99,55.67206053960096,2.86988,0.40405,0.32685,0.26905,0.1349999999999999,1.5017654711020256,0.54510625,2.9328215872386325
2000-03,23.450000762939453,0.85,-0.37,1.39,1.0,-0.78,-7.41,0.13,4.56,0.63,1.96,6.39,5.76,-1.7175853477493286,0.7936870452162292,0.51,113.349998,0.4850885958369104,-3.49,-7.3,-0.6,-2.2,1.9,5.59,93.64213458122089,4.35078,0.4992,0.22746,0.27334,0.22586,1.8262969195873269,0.4571524999999999,2.9293872567608616
2000-04,21.63999938964844,-3.25,1.7,-1.67,-4.89,-3.59,-15.14,6.88,6.44,0.13,2.3,6.0,5.87,-9.68550287968909,0.8177801421583863,0.6,115.349998,0.4397140162976932,1.77,2.7,-0.8,0.6,0.8,10.74,115.1544477903596,7.08547,0.55675,0.2244249999999999,0.218825,0.3379249999999999,2.544270535816292,0.4998062499999999,4.2452576166085505
2000-05,24.030000686645508,1.27,-1.04,1.4,1.16,3.17,-11.66,6.05,3.03,0.29,2.3,6.29,6.0,10.286746542659683,3.222600711768808,0.82,108.639999,0.396835226286481,0.96,7.2,-2.8,0.7,-0.4,5.66,113.84636692764222,7.3763,0.33805,0.3168,0.345125,-0.007075,0.9795001810938064,0.4763124999999999,5.058914132437204
2000-06,25.8799991607666,0.37,-1.38,2.5,1.75,3.14,16.92,-10.13,-2.89,0.46,2.51,6.2,5.74,7.059761265701203,-2.349232495065534,1.3,109.919998,0.3619754893451993,1.14,10.5,-1.4,0.2,-3.1,-14.05,111.91703515971948,4.41929,0.434075,0.2676,0.298325,0.1357499999999999,1.4550406435933965,0.427978125,5.0484656920791435
2000-07,22.36000061035156,-0.29,0.77,0.91,-0.57,2.61,-7.05,6.15,2.41,0.0,2.41,6.0,6.0,-0.5104334728776361,1.012865367818061,1.02,112.199997,0.323126554981649,-0.03,-5.0,0.9,-0.2,1.7,6.63,79.15076184238498,3.86669,0.5765750000000001,0.2538,0.169625,0.40695,3.399115696389094,0.467403125,5.098975350682114
2000-08,19.82999992370605,-0.92,1.47,0.16,-0.62,-0.1,13.63,-5.13,-2.46,-0.25,2.27,6.0,6.25,-1.2505689763884664,1.471337659084604,0.65,112.650002,0.2724335668053738,5.45,18.8,0.4,-1.0,5.0,-3.17,64.29754080089455,3.30067,0.5367,0.27358,0.18974,0.34696,2.8286075682512912,0.5246,5.227078574462045
2000-09,20.549999237060547,0.14,-0.36,0.38,-0.08,0.02,-9.15,8.18,2.69,-0.59,2.54,5.68,6.27,10.88218875769642,2.001403564524251,0.58,111.809998,0.2209414881223249,-1.38,-3.8,-4.1,0.5,0.2,4.41,79.051130345037,3.26946,0.5019,0.3549,0.1432,0.3587,3.504888268156425,0.5308937499999999,5.32774990546241
2000-10,17.530000686645508,-1.09,1.41,-0.7,-0.06,-0.98,-9.75,1.28,8.24,-0.44,2.58,5.83,6.27,-4.492787515030394,1.5991187507475857,0.77,116.809998,0.1840629139124628,2.73,3.4,-0.9,0.6,2.4,3.08,151.4875535221749,6.54928,0.490975,0.259275,0.249775,0.2412,1.9656691021919728,0.4998312499999999,5.675779713275298
2000-11,21.229999542236328,-0.12,0.58,-0.48,-0.36,0.6,-24.88,13.5,12.08,-0.63,2.57,5.74,6.37,6.133847602540432,0.6884089384557202,0.58,110.669998,0.1589736612888344,4.01,12.2,-2.0,0.3,-3.2,6.52,264.6051415239084,6.49975,0.51446,0.28356,0.202,0.31246,2.5468316831683167,0.502275,5.951428328463387
2000-12,24.280000686645508,1.38,-0.58,0.51,0.75,2.65,-1.02,8.37,-1.8,-0.71,2.66,5.52,6.23,-16.11138096330992,-1.7478232652743175,0.64,111.040001,0.1065214229753376,-1.13,0.3,-2.3,1.1,-5.4,2.12,194.56380714482907,12.52843,0.444475,0.1729,0.382625,0.0618499999999999,1.1616465207448547,0.5074125,9.363658555929751
2001-01,27.479999542236328,0.38,1.67,-3.52,-1.29,1.61,16.11,-15.68,-6.4,-0.95,2.99,4.92,5.87,6.478269318771912,-0.5775963467792078,0.68,112.330002,0.033133326139955,0.14,-10.0,-0.7,0.2,0.0,12.96,181.33392814304284,9.93311,0.4103,0.296,0.293675,0.116625,1.3971226696177748,0.4409906249999999,10.234856035917389
2001-02,29.989999771118164,-0.15,0.56,0.39,0.28,0.44,-28.4,15.36,6.52,0.1,2.63,5.1,5.0,-2.3680133034265416,1.389422425615705,0.52,112.910004,0.0091668660483489,3.02,-1.6,3.1,0.6,1.9,10.81,159.00874446838208,6.27327,0.405775,0.359225,0.235025,0.1707499999999999,1.7265184554834592,0.4225562499999999,9.64686485915879
2001-03,21.65999984741211,-0.41,-0.06,0.02,-0.59,0.41,-17.19,10.55,4.23,0.03,2.88,4.87,4.84,-11.094586052582434,2.3382703937446125,0.37,109.580002,0.0027194097676695,6.12,2.3,0.2,0.6,4.3,4.0,157.2322338450285,11.02766,0.34704,0.30004,0.3528799999999999,-0.0058399999999999,0.983450464747223,0.3899849999999999,10.46069133988415
2001-04,28.07999992370605,-1.19,1.57,-1.6,2.26,-1.31,17.87,-4.78,-1.77,0.76,3.0,4.98,4.22,4.889205481753156,0.8947111437815458,0.72,113.559998,0.0035607222777363,-6.23,5.1,-5.0,-0.4,-2.2,-5.43,179.640575607347,8.38607,0.38935,0.2558249999999999,0.354825,0.034525,1.0973014866483477,0.342721875,10.573670610030282
2001-05,31.209999084472656,-0.18,-0.88,1.37,-1.2,-0.32,-3.25,6.58,-1.57,1.38,2.75,5.3,3.92,3.4821490722727777,0.1894981843450383,0.51,113.129997,0.0081519741914095,-0.05,-0.9,1.1,0.3,-2.2,2.96,128.96529504223136,6.60736,0.5597,0.2333599999999999,0.20692,0.35278,2.704910110187512,0.45027,10.568007013183275
2001-06,24.200000762939453,0.5,-0.58,0.54,-0.66,0.69,0.51,3.43,1.98,1.72,2.63,5.39,3.67,-6.670638615521519,1.0914903912928595,0.35,115.699997,0.0051448292901855,2.15,-3.3,2.6,0.1,2.6,-1.3,83.7727954659918,3.30412,0.341925,0.398525,0.2595,0.0824249999999999,1.317630057803468,0.4848468749999999,10.905687143562464
2001-07,21.59000015258789,-3.19,1.36,0.56,0.14,1.48,-9.85,7.07,4.25,1.7,2.67,5.37,3.67,-0.3212750957979682,-0.0119014385863813,0.24,115.309998,0.0,0.57,-5.6,1.0,-0.4,-0.6,1.66,101.62805512603605,4.89101,0.3638249999999999,0.3659,0.27025,0.0935749999999999,1.3462534690101755,0.38718125,10.650714945676821
2001-08,18.76000022888184,0.26,0.05,0.48,-1.0,0.65,-12.82,7.0,3.74,1.58,2.76,5.11,3.53,-0.4960517269511522,-2.311692017122613,0.21,113.269997,0.0110074326363575,3.96,6.4,3.0,-0.9,-3.0,0.81,91.04514868813357,4.61695,0.34526,0.34378,0.31092,0.0343399999999999,1.1104464170847808,0.3508574999999999,10.24150691687818
2001-09,20.559999465942383,-0.18,0.55,-0.12,1.35,-1.24,-22.11,5.2,5.83,1.55,2.88,4.99,3.44,0.1132595989463247,-0.0786618525851823,0.11,114.959999,0.034149781774794,9.37,5.6,0.7,0.4,2.8,-3.49,410.1907051617463,19.62927,0.348,0.30905,0.342975,0.005025,1.0146512136453092,0.336825,15.482608315993547
2001-10,25.850000381469727,-1.17,-0.18,-0.45,0.48,-1.49,14.53,-7.06,-0.48,2.18,3.44,4.55,2.37,-19.103693988041247,0.6885192398044637,0.28,117.07,0.0424518786445798,4.95,-2.2,-3.3,-0.8,1.1,-0.59,310.5799910320971,9.62491,0.537575,0.222125,0.2403,0.2972749999999999,2.2370994590095714,0.3998312499999999,15.396788976329677
2001-11,32.31999969482422,-0.76,-0.63,2.1,-0.92,-0.83,15.14,-6.44,-1.82,2.18,3.37,4.24,2.06,1.145352006620204,1.3915764521078566,0.19,120.300003,0.0490400749362369,-5.75,1.6,-4.6,-0.9,-0.8,3.76,191.5697888336916,7.41016,0.4854599999999999,0.2065999999999999,0.30794,0.1775199999999999,1.5764759368708188,0.4754774999999999,15.287182468331846
2001-12,32.310001373291016,0.05,0.26,-0.86,1.41,1.35,3.58,1.96,-0.48,2.97,3.14,4.75,1.78,-0.4006248765851761,0.2216761315231519,0.26,121.129997,0.071686706480452,-0.41,2.0,0.2,0.2,2.0,1.86,120.23051025463664,7.9017,0.5768249999999999,0.19395,0.2292,0.3476249999999999,2.5166884816753923,0.528678125,14.707709959734162
2002-01,25.770000457763672,-0.72,0.17,0.42,-0.97,1.31,-4.71,5.2,4.86,3.46,2.82,5.2,1.74,0.1854675579353149,1.3916128161581165,0.15,120.260002,0.0976923329533352,1.59,4.1,2.2,-0.5,-0.3,0.01,115.84188511265585,9.2941,0.43118,0.3102999999999999,0.2585,0.17268,1.6680077369439072,0.53569,14.64407141493475
